stdntid,gkschid,Z,D,gkclasssize,g1classsize,gender,race,gkfreelunch,age_kentry,gkrepeat,gkspeced,gksurban,gktreadss,gktmathss,gkreadmath,g1treadss,g1tmathss,g1readmath
15301,180344,1,1,16,16,1,1,0,5.333333492,0,0,4,451,489,940,590,549,1139
15302,252885,0,0,20,27,0,0,1,5.372222424,0,0,3,400,418,818,445,439,884
15303,216536,1,1,17,14,0,1,1,5.375,0,0,3,434,520,954,579,653,1232
15304,252885,0,0,20,28,0,0,1,5.391666889,0,0,3,414,454,868,475,458,933
15305,257899,0,0,24,23,0,1,1,5.338889122,0,0,3,436,494,930,558,549,1107
15306,257905,0,0,21,22,1,1,1,5.358333111,0,0,4,456,468,924,540,545,1085
15307,259915,1,1,14,14,1,1,0,5.322222233,0,0,3,424,463,887,478,532,1010
15308,257899,0,0,24,22,1,1,0,5.338889122,0,0,3,428,468,896,488,500,988
15310,228606,0,0,25,21,0,1,0,5.558333397,0,0,3,431,478,909,629,557,1186
15311,123056,0,0,23,27,0,1,0,5.238888741,0,0,3,436,449,885,564,523,1087
15312,257905,0,0,21,23,1,1,0,5.336111069,0,0,4,456,449,905,553,572,1125
15313,257899,0,0,23,23,1,1,0,5.341666698,0,0,3,436,520,956,571,553,1124
15314,257899,1,1,17,15,1,1,0,5.344444275,0,0,3,430,500,930,544,549,1093
15315,253888,0,0,18,23,1,1,0,5.355555534,0,0,3,425,506,931,460,562,1022
15316,257899,0,0,24,23,0,1,0,5.366666794,0,0,3,439,536,975,553,567,1120
15318,257899,0,0,24,23,0,1,1,5.386111259,0,0,3,418,439,857,482,502,984
15319,257905,1,1,13,15,0,1,0,5.394444466,0,0,4,445,459,904,553,526,1079
15321,228606,0,0,25,22,0,1,1,5.336111069,0,0,3,418,494,912,512,545,1057
15322,221574,0,0,19,21,1,1,0,5.363888741,0,0,3,445,484,929,571,557,1128
15323,252885,1,1,14,17,0,1,1,5.336111069,0,0,3,439,547,986,530,557,1087
15325,252885,0,0,20,27,1,1,1,5.413888931,0,0,3,458,484,942,530,567,1097
15326,212522,0,0,23,26,0,1,1,5.433333397,0,0,4,425,547,972,533,553,1086
15328,112038,0,0,19,28,0,1,1,5.436110973,0,0,4,419,444,863,448,463,911
15331,112038,1,0,16,28,0,1,1,5.491666794,0,0,4,402,463,865,NA,NA,NA
15332,128076,0,1,24,14,1,1,0,5.419444561,0,0,2,436,513,949,544,592,1136
15334,128076,0,0,23,21,1,1,0,5.444444656,0,0,2,424,468,892,472,484,956
15337,130085,0,1,22,14,1,1,0,5.472222328,0,0,2,437,528,965,536,612,1148
15338,128076,0,0,23,21,0,1,0,5.491666794,0,0,2,450,473,923,503,515,1018
15340,128076,0,0,23,21,0,1,0,5.5,0,0,2,445,468,913,540,535,1075
15343,159171,0,0,22,23,0,1,1,5.486111164,0,0,3,518,602,1120,590,592,1182
15345,161183,0,0,22,22,0,1,0,5.419444561,0,0,3,434,520,954,571,532,1103
15346,161176,1,1,17,17,1,1,0,5.419444561,0,0,3,433,484,917,494,545,1039
15347,161183,0,0,21,21,1,1,1,5.430555344,0,0,3,411,449,860,590,584,1174
15348,161183,0,0,23,22,0,1,1,5.436110973,0,0,3,451,494,945,629,542,1171
15349,161183,1,1,14,14,0,1,1,5.436110973,0,0,3,448,473,921,544,518,1062
15350,161183,0,0,23,23,1,1,0,5.463889122,0,0,3,NA,NA,NA,501,523,1024
15351,161183,0,0,22,21,0,1,0,5.480555534,0,0,3,465,576,1041,579,676,1255
15352,161183,1,1,14,14,1,1,1,5.49444437,0,0,3,474,602,1076,579,653,1232
15353,162184,0,0,19,21,0,1,1,5.488888741,0,1,3,NA,NA,NA,474,479,953
15356,164198,0,0,21,22,1,1,0,5.436110973,0,0,3,414,439,853,490,515,1005
15357,165199,0,0,19,22,0,1,0,5.441666603,0,0,4,440,536,976,536,572,1108
15358,164198,0,0,21,24,1,1,0,5.452777863,0,0,3,425,449,874,516,523,1039
15360,164198,1,1,13,13,1,1,1,5.469444275,0,0,3,463,506,969,533,567,1100
15361,164198,0,0,21,24,0,1,0,5.477777958,0,0,3,434,513,947,503,535,1038
15363,205492,0,0,23,29,1,0,1,5.38055563,0,1,2,436,547,983,454,495,949
15365,164198,0,0,21,24,1,1,0,5.358333111,0,0,3,436,444,880,512,553,1065
15367,168214,0,0,23,23,0,1,0,5.430555344,0,0,3,433,484,917,497,520,1017
15368,168214,0,0,22,25,1,1,0,5.430555344,0,0,3,443,536,979,533,578,1111
15369,168211,0,1,24,19,0,1,1,5.433333397,0,0,3,442,520,962,NA,532,NA
15370,168214,0,0,23,25,0,1,0,5.433333397,0,0,3,463,576,1039,629,542,1171
15371,168211,0,0,23,30,0,1,1,5.436110973,0,0,3,418,513,931,NA,515,NA
15372,168211,0,0,23,30,0,1,1,5.438889027,0,0,3,422,459,881,NA,578,NA
15374,168214,0,0,23,23,0,1,0,5.452777863,0,0,3,436,478,914,651,584,1235
15378,168211,0,0,24,29,1,1,1,5.480555534,0,0,3,472,559,1031,NA,572,NA
15379,168211,0,0,23,29,0,1,0,5.486111164,0,0,3,437,500,937,NA,553,NA
15380,168214,0,0,22,23,0,1,0,5.5,0,0,3,474,602,1076,651,567,1218
15381,168214,0,0,22,23,1,1,0,5.502777576,0,0,3,448,559,1007,651,584,1235
15382,168214,0,0,23,25,1,1,0,5.502777576,0,0,3,431,478,909,540,502,1042
15384,168214,1,1,14,17,1,1,0,5.413888931,0,0,3,483,626,1109,604,653,1257
15385,168211,1,1,16,19,0,1,0,5.416666508,0,0,3,478,513,991,NA,584,NA
15387,264945,0,1,23,17,1,1,0,5.422222137,0,0,2,431,473,904,480,523,1003
15388,169231,0,0,22,21,1,0,1,5.430555344,0,0,1,390,444,834,483,507,990
15389,169280,1,1,15,16,0,0,0,5.433333397,0,0,2,424,444,868,475,481,956
15390,169229,1,1,17,16,0,1,0,5.433333397,0,0,2,445,500,945,571,592,1163
15392,169229,0,0,25,21,1,1,0,5.436110973,0,0,2,439,463,902,564,572,1136
15396,262937,1,1,14,15,1,1,0,5.438889027,0,0,2,463,528,991,524,592,1116
15397,264945,1,1,15,17,1,1,0,5.438889027,0,0,2,431,484,915,509,529,1038
15402,169280,1,1,15,16,0,1,0,5.444444656,0,0,2,461,506,967,544,592,1136
15403,244728,0,1,17,13,1,0,1,5.447222233,0,0,1,425,463,888,501,538,1039
15405,216536,0,0,23,21,0,1,1,5.449999809,0,0,3,460,576,1036,533,567,1100
15406,169229,1,1,17,16,1,1,0,5.452777863,0,0,2,460,520,980,524,562,1086
15407,262937,1,1,13,15,1,1,0,5.452777863,0,0,2,437,520,957,629,612,1241
15410,169280,0,0,21,25,1,1,0,5.455555439,0,0,2,461,500,961,571,584,1155
15412,216536,0,0,22,24,0,1,0,5.458333492,0,0,3,445,478,923,519,553,1072
15413,169229,1,1,17,17,0,1,1,5.463889122,0,0,2,470,506,976,564,515,1079
15414,216536,0,0,22,22,0,1,0,5.472222328,0,0,3,445,513,958,604,553,1157
15415,169280,0,0,22,25,0,1,0,5.477777958,0,0,2,NA,NA,NA,487,518,1005
15416,169229,0,0,25,21,1,1,0,5.477777958,0,0,2,455,489,944,553,572,1125
15418,208501,0,0,22,24,0,1,0,5.480555534,0,0,3,NA,NA,NA,533,535,1068
15419,264945,0,0,23,27,0,1,0,5.486111164,0,0,2,NA,NA,NA,527,578,1105
15421,169219,0,0,20,22,0,1,0,5.49444437,0,0,2,461,626,1087,629,592,1221
15422,264945,0,0,24,26,0,1,0,5.5,0,0,2,428,506,934,507,507,1014
15425,169219,0,0,22,21,0,1,0,5.502777576,0,0,2,437,520,957,558,532,1090
15427,169219,1,1,13,17,1,1,0,5.372222424,0,0,2,460,506,966,571,578,1149
15431,259915,0,0,24,24,0,1,0,5.449999809,0,0,3,NA,NA,NA,453,470,923
15432,173312,0,0,22,22,0,1,0,5.422222137,0,0,3,492,547,1039,553,592,1145
15433,173312,1,1,14,16,0,1,0,5.425000191,0,0,3,487,528,1015,629,497,1126
15436,208503,0,1,24,13,0,1,0,5.536110878,0,0,3,419,473,892,509,526,1035
15440,180344,1,1,16,16,0,1,0,5.452777863,0,0,4,NA,NA,NA,544,553,1097
15441,180344,0,0,27,20,1,1,0,5.472222328,0,0,4,427,489,916,503,458,961
15444,180344,0,0,25,22,0,1,0,5.469444275,0,0,4,434,494,928,492,523,1015
15447,191411,1,1,13,16,1,1,0,5.394444466,0,0,3,439,459,898,463,488,951
15448,203457,0,0,19,23,1,1,0,5.433333397,0,0,3,448,454,902,521,526,1047
15449,161183,0,0,21,20,0,1,0,5.433333397,0,0,3,448,489,937,590,545,1135
15450,203457,0,0,16,24,1,1,0,5.455555439,0,0,3,434,459,893,629,520,1149
15451,203452,0,0,23,24,0,1,1,5.463889122,0,0,3,428,449,877,527,526,1053
15453,203452,0,0,23,22,0,1,1,5.480555534,0,0,3,414,423,837,495,502,997
15457,189382,1,1,14,17,1,1,0,5.436110973,0,0,2,478,520,998,604,578,1182
15458,189382,1,1,14,17,1,1,0,5.355555534,0,0,2,447,500,947,651,572,1223
15459,189396,1,1,17,15,0,1,0,5.358333111,0,0,3,413,454,867,472,505,977
15462,189396,1,1,17,15,0,1,0,5.377777576,0,0,3,447,473,920,505,545,1050
15463,189396,0,1,24,17,1,0,0,5.377777576,0,0,3,430,434,864,544,507,1051
15464,189382,1,1,13,17,0,1,0,5.391666889,0,0,2,447,459,906,507,515,1022
15465,189378,0,0,19,23,0,1,0,5.391666889,0,0,3,442,489,931,604,572,1176
15469,189382,0,0,24,22,1,1,0,5.411110878,0,0,2,463,484,947,530,572,1102
15470,218562,0,0,17,24,0,1,0,5.433333397,0,0,4,445,506,951,579,578,1157
15471,218562,0,0,17,24,1,1,0,5.386111259,0,0,4,434,439,873,548,477,1025
15472,123056,0,0,24,27,1,1,0,5.400000095,0,0,3,443,468,911,590,567,1157
15473,123056,0,0,24,27,0,1,0,5.405555725,0,0,3,450,489,939,512,567,1079
15474,191411,0,0,17,21,1,1,1,5.502777576,0,0,3,403,399,802,NA,NA,NA
15475,170295,1,1,13,18,1,1,0,5.447222233,0,0,3,425,423,848,590,592,1182
15476,201449,1,0,15,25,0,1,0,5.419444561,0,0,3,436,500,936,544,520,1064
15477,201449,0,1,22,17,1,1,0,5.449999809,0,0,3,416,459,875,590,549,1139
15478,201449,0,0,22,25,0,1,0,5.458333492,0,0,3,465,506,971,604,592,1196
15479,162184,0,0,20,20,0,1,1,5.480555534,0,0,3,445,494,939,651,592,1243
15480,162184,1,1,12,13,1,1,1,5.497222424,0,0,3,422,489,911,604,601,1205
15481,203452,1,1,16,17,1,1,0,5.419444561,0,0,3,470,536,1006,604,601,1205
15482,203452,0,0,21,23,0,1,0,5.466666698,0,0,3,497,576,1073,558,592,1150
15483,203457,0,0,16,24,0,0,1,5.466666698,0,0,3,455,473,928,519,500,1019
15484,203452,0,0,21,24,0,1,0,5.469444275,0,0,3,443,494,937,514,538,1052
15485,203452,1,1,16,17,0,1,0,5.49444437,0,0,3,463,513,976,629,567,1196
15486,212522,0,0,22,26,0,1,0,5.419444561,0,0,4,440,484,924,553,472,1025
15489,161183,0,0,23,20,0,1,0,5.422222137,0,0,3,447,489,936,651,542,1193
15490,203452,1,1,17,17,0,1,1,5.430555344,0,0,3,430,473,903,553,532,1085
15492,205491,0,1,22,17,1,1,0,5.449999809,0,1,2,497,494,991,629,562,1191
15499,161183,1,1,14,14,0,1,0,5.488888741,0,0,3,490,576,1066,629,592,1221
15500,205488,0,0,23,23,1,1,0,5.502777576,0,0,2,418,444,862,482,562,1044
15502,205491,1,1,14,17,0,1,0,5.433333397,0,0,2,455,602,1057,629,557,1186
15506,205491,0,0,23,18,1,0,0,5.455555439,0,0,2,455,547,1002,604,612,1216
15507,203457,1,1,12,15,0,1,0,5.455555439,0,0,3,NA,NA,NA,579,584,1163
15510,205490,0,0,24,24,0,0,1,5.472222328,0,0,1,402,449,851,499,567,1066
15512,128076,0,0,23,21,1,1,0,5.474999905,0,0,2,411,434,845,430,444,874
15513,212522,0,0,21,27,0,1,1,5.488888741,0,0,4,405,434,839,454,463,917
15516,128076,0,1,23,15,0,1,0,5.49444437,0,0,2,448,418,866,571,549,1120
15517,205491,0,0,22,18,0,1,0,5.497222424,0,0,2,430,463,893,571,545,1116
15519,128079,0,0,24,20,1,1,0,5.497222424,0,0,3,447,506,953,629,592,1221
15522,208501,1,1,14,20,0,1,1,5.427777767,0,0,3,393,459,852,NA,454,NA
15523,208501,0,0,22,23,0,1,0,5.433333397,0,0,3,478,528,1006,629,584,1213
15524,208501,0,0,22,24,1,1,0,5.444444656,0,0,3,NA,NA,NA,441,458,899
15527,259915,0,0,26,24,0,1,1,5.480555534,0,0,3,413,429,842,509,493,1002
15528,259915,0,0,26,24,0,1,0,5.436110973,0,0,3,453,528,981,540,584,1124
15531,209510,0,0,24,25,1,1,0,5.363888741,0,0,3,410,412,822,472,488,960
15532,209510,1,1,14,14,0,1,1,5.486111164,0,0,3,403,454,857,579,562,1141
15533,230612,1,1,16,15,0,1,1,5.394444466,0,0,3,448,478,926,472,502,974
15535,193423,1,1,17,14,1,0,0,5.436110973,0,0,3,NA,NA,NA,501,523,1024
15536,193423,0,1,22,15,0,0,1,5.441666603,0,0,3,410,454,864,521,500,1021
15537,215533,0,0,24,23,1,1,0,5.449999809,0,0,3,427,429,856,463,484,947
15538,193422,0,0,22,26,1,0,0,5.469444275,0,0,3,478,494,972,540,481,1021
15539,215533,0,0,23,22,1,1,0,5.472222328,0,0,3,440,626,1066,604,627,1231
15540,215533,1,1,17,16,1,1,0,5.472222328,0,0,3,458,484,942,604,529,1133
15542,193423,0,0,24,22,1,1,0,5.486111164,0,0,3,437,513,950,485,553,1038
15543,215533,0,0,24,23,1,1,0,5.488888741,0,0,3,442,520,962,527,578,1105
15544,215533,0,0,23,23,0,0,1,5.488888741,0,0,3,455,506,961,629,538,1167
15545,193423,0,0,22,19,0,1,0,5.491666794,0,0,3,448,513,961,540,529,1069
15546,159171,0,0,27,26,0,1,1,5.344444275,0,0,3,390,434,824,466,515,981
15547,215533,0,0,24,22,0,1,1,5.349999905,0,0,3,465,494,959,579,578,1157
15549,215533,0,0,23,22,1,1,1,5.36944437,0,0,3,434,559,993,501,584,1085
15550,193423,0,0,22,22,0,1,0,5.36944437,0,0,3,NA,NA,NA,536,538,1074
15551,215533,0,0,24,22,1,1,0,5.394444466,0,0,3,468,576,1044,571,612,1183
15552,215533,0,0,24,23,1,1,0,5.397222042,0,0,3,413,489,902,480,592,1072
15553,215533,0,0,24,23,1,1,0,5.400000095,0,0,3,448,506,954,530,502,1032
15554,215533,1,1,17,15,1,1,0,5.411110878,0,0,3,458,506,964,490,538,1028
15556,193423,0,0,24,22,1,0,1,5.413888931,0,0,3,424,489,913,462,515,977
15557,215533,0,0,23,23,1,1,0,5.413888931,0,0,3,453,547,1000,533,553,1086
15558,216536,1,1,17,14,0,1,0,5.458333492,0,0,3,422,478,900,544,502,1046
15559,180344,0,0,24,20,0,1,0,5.422222137,0,0,4,NA,NA,NA,558,553,1111
15562,215533,0,0,24,23,1,1,0,5.436110973,0,0,3,472,547,1019,579,627,1206
15563,193422,1,0,16,25,1,1,0,5.438889027,0,0,3,428,500,928,492,567,1059
15564,159171,0,0,24,23,1,1,0,5.438889027,0,0,3,NA,NA,NA,503,532,1035
15565,170295,0,0,22,22,1,1,0,5.441666603,0,0,3,445,494,939,564,549,1113
15566,159171,1,1,17,16,1,1,0,5.441666603,0,0,3,474,559,1033,564,562,1126
15567,159171,1,1,16,16,0,0,1,5.447222233,0,0,3,414,463,877,447,507,954
15568,159171,0,0,22,23,1,0,1,5.447222233,0,0,3,414,463,877,475,523,998
15571,230612,1,1,16,15,1,1,0,5.461111069,0,0,3,448,576,1024,487,545,1032
15572,215533,0,0,24,23,1,1,1,5.474999905,0,0,3,410,489,899,497,562,1059
15573,180344,1,1,16,16,1,0,0,5.483333111,0,0,4,436,489,925,530,520,1050
15574,159171,1,1,16,16,0,1,0,5.488888741,0,0,3,472,559,1031,521,612,1133
15575,159171,0,0,22,23,1,1,1,5.488888741,0,0,3,451,463,914,454,538,992
15576,193423,1,0,17,25,0,1,0,5.49444437,0,0,3,443,528,971,483,515,998
15577,193422,0,0,20,26,1,1,1,5.5,0,0,3,448,484,932,527,520,1047
15578,159171,0,0,27,23,1,1,0,5.502777576,0,0,3,428,473,901,530,601,1131
15580,170295,0,0,22,22,0,1,0,5.400000095,0,0,3,463,520,983,579,676,1255
15581,159171,0,0,24,23,1,1,0,5.400000095,0,0,3,NA,NA,NA,604,562,1166
15582,230612,1,0,16,23,0,1,1,5.402777672,0,0,3,453,484,937,439,477,916
15583,180344,1,1,16,16,1,1,1,5.402777672,0,0,4,418,463,881,NA,515,NA
15585,159171,1,1,17,16,1,1,0,5.416666508,0,0,3,458,559,1017,492,529,1021
15588,221571,1,1,16,14,0,1,0,5.425000191,0,0,3,431,506,937,514,532,1046
15589,209510,0,0,22,23,1,1,0,5.430555344,0,0,3,NA,NA,NA,553,562,1115
15590,221571,0,0,23,21,1,1,0,5.433333397,0,0,3,382,384,766,434,451,885
15591,221571,1,1,16,14,0,1,1,5.438889027,0,0,3,428,489,917,482,515,997
15592,209510,0,0,22,24,1,1,0,5.444444656,0,0,3,456,463,919,474,486,960
15593,221574,0,0,19,21,0,0,1,5.455555439,0,0,3,391,405,796,483,477,960
15594,209510,0,0,22,24,0,1,0,5.458333492,0,0,3,463,489,952,553,549,1102
15595,221574,1,1,13,13,0,1,0,5.463889122,0,0,3,NA,NA,NA,533,557,1090
15596,221571,1,1,16,14,1,0,0,5.472222328,0,0,3,411,449,860,501,510,1011
15597,221571,0,0,23,24,1,1,0,5.472222328,0,0,3,410,384,794,466,505,971
15598,221571,1,1,16,14,1,0,1,5.480555534,0,0,3,422,459,881,507,477,984
15599,221571,0,0,21,24,1,1,0,5.49444437,0,0,3,416,423,839,524,477,1001
15600,221571,0,0,21,21,1,1,0,5.49444437,0,0,3,405,429,834,488,518,1006
15601,208501,1,0,14,23,1,1,0,5.49444437,0,0,3,425,478,903,509,553,1062
15602,209510,0,0,22,25,0,1,0,5.5,0,0,3,431,463,894,512,495,1007
15603,212522,0,0,22,27,1,1,1,5.472222328,0,0,4,414,454,868,438,446,884
15604,225585,0,1,23,19,1,1,0,5.366666794,0,0,3,427,520,947,571,557,1128
15605,176329,0,0,23,23,1,1,1,5.5,0,0,3,451,473,924,604,553,1157
15606,231616,0,0,23,21,0,1,1,5.430555344,0,0,3,453,506,959,629,578,1207
15607,162184,0,0,20,20,0,1,0,5.461111069,0,0,3,436,468,904,514,557,1071
15608,231616,1,1,14,15,0,1,1,5.491666794,0,0,3,434,513,947,494,520,1014
15609,231616,1,1,14,15,0,1,1,5.491666794,0,0,3,434,513,947,471,535,1006
15610,230612,1,1,16,15,1,1,1,5.483333111,0,0,3,445,559,1004,519,567,1086
15611,162184,0,0,19,21,1,1,0,5.441666603,0,0,3,436,459,895,544,532,1076
15612,261927,0,0,23,21,1,1,0,5.441666603,0,0,3,425,484,909,527,512,1039
15613,130085,0,0,22,24,0,1,0,5.449999809,0,0,2,458,559,1017,564,627,1191
15614,234628,1,1,15,13,0,1,0,5.375,0,0,3,NA,NA,NA,604,557,1161
15615,234628,1,1,15,13,0,1,0,5.386111259,0,0,3,451,602,1053,651,653,1304
15616,234628,0,0,22,21,0,1,0,4.338889122,0,0,3,419,484,903,521,518,1039
15618,234628,1,1,16,13,0,1,0,5.38055563,0,0,3,440,513,953,571,562,1133
15619,164198,1,1,13,13,1,1,0,5.441666603,0,0,3,443,506,949,490,545,1035
15622,123056,0,0,23,25,1,1,1,5.461111069,0,0,3,448,489,937,530,601,1131
15624,123056,0,0,23,27,0,1,0,5.411110878,0,0,3,NA,489,NA,499,553,1052
15625,244776,1,1,15,17,1,0,0,5.425000191,0,0,1,447,520,967,558,526,1084
15626,166203,0,0,25,21,1,1,1,5.622222424,0,0,4,428,484,912,471,515,986
15628,244774,1,1,16,17,0,0,1,5.433333397,0,0,1,413,459,872,519,488,1007
15629,244745,1,1,15,18,0,1,1,5.436110973,0,0,2,465,559,1024,503,542,1045
15630,244831,0,0,22,24,0,1,0,5.438889027,0,0,2,433,500,933,527,538,1065
15635,244755,1,1,15,12,0,0,1,5.444444656,0,0,1,538,602,1140,544,601,1145
15637,244776,1,1,17,17,0,0,1,5.452777863,0,0,1,NA,NA,NA,482,515,997
15638,244806,0,0,25,22,0,0,1,5.455555439,0,0,1,451,506,957,474,477,951
15639,244723,0,0,26,23,0,0,1,5.455555439,0,0,1,393,454,847,459,470,929
15642,244727,0,0,21,23,1,0,0,5.466666698,0,0,2,403,429,832,468,486,954
15645,244727,0,0,21,21,0,0,0,5.480555534,0,0,2,427,468,895,468,515,983
15647,230612,0,0,23,23,0,1,0,5.372222424,0,0,3,451,536,987,548,567,1115
15648,244697,0,0,26,21,1,0,1,5.388888836,0,0,1,398,459,857,492,529,1021
15649,244780,1,1,17,17,0,0,1,5.408333302,0,0,1,NA,494,NA,454,479,933
15653,244755,0,0,20,23,0,0,1,5.127777576,0,0,1,437,484,921,527,518,1045
15654,252885,0,0,20,27,0,1,0,5.452777863,0,0,3,425,484,909,499,553,1052
15655,252885,0,0,20,27,1,1,0,5.466666698,0,0,3,455,489,944,536,557,1093
15656,252885,0,0,20,28,1,1,0,5.502777576,0,0,3,439,513,952,558,584,1142
15658,216536,0,0,24,23,0,1,0,5.455555439,0,0,3,445,513,958,553,572,1125
15659,216536,0,0,24,23,1,1,1,5.474999905,0,0,3,439,494,933,604,545,1149
15660,216536,0,0,23,21,1,1,0,5.477777958,0,0,3,410,478,888,499,542,1041
15661,257905,0,0,21,23,0,1,1,5.419444561,0,0,4,460,484,944,509,549,1058
15662,253888,0,0,18,20,1,1,1,5.425000191,0,0,3,418,449,867,472,486,958
15663,257899,0,0,23,23,1,1,0,5.427777767,0,0,3,418,423,841,469,490,959
15665,257905,1,1,12,15,1,1,1,5.455555439,0,0,4,439,494,933,454,557,1011
15666,257905,0,0,21,22,1,1,0,5.461111069,0,0,4,447,468,915,530,567,1097
15668,257905,0,0,21,22,1,1,0,5.466666698,0,0,4,445,444,889,564,592,1156
15669,257899,0,0,23,23,1,1,1,5.466666698,0,0,3,418,468,886,497,523,1020
15670,257905,0,0,21,22,0,0,0,5.469444275,0,0,4,443,459,902,503,515,1018
15672,253888,0,0,18,23,1,1,0,5.483333111,0,0,3,463,576,1039,651,562,1213
15673,257899,0,0,24,22,0,1,1,5.497222424,0,0,3,453,520,973,540,535,1075
15675,257899,0,0,23,22,1,1,1,5.5,0,1,3,437,478,915,469,486,955
15676,257905,0,0,22,22,1,1,0,5.5,0,0,4,425,449,874,469,502,971
15677,257899,0,0,24,23,1,1,1,5.372222424,0,0,3,447,528,975,579,601,1180
15678,253888,0,0,18,20,0,1,1,5.38055563,0,0,3,425,528,953,505,542,1047
15679,257905,0,0,22,22,1,1,0,5.391666889,0,0,4,451,500,951,571,545,1116
15681,257905,0,0,22,22,1,1,1,5.402777672,0,0,4,424,439,863,478,512,990
15682,257905,0,0,21,23,0,1,0,5.402777672,0,0,4,463,459,922,544,535,1079
15683,257905,0,0,21,22,0,1,0,5.402777672,0,0,4,492,494,986,564,572,1136
15685,257905,1,1,13,15,1,1,1,5.413888931,0,0,4,455,484,939,579,553,1132
15686,257899,0,0,25,22,1,1,0,5.413888931,0,0,3,434,494,928,488,549,1037
15687,257905,1,1,13,15,1,1,0,5.416666508,0,1,4,436,454,890,480,518,998
15689,261927,0,1,24,17,0,1,0,5.5,0,0,3,439,528,967,512,557,1069
15690,261927,0,0,24,21,0,1,0,5.397222042,0,0,3,476,576,1052,590,601,1191
15691,221574,0,0,19,21,1,1,0,5.425000191,0,0,3,416,478,894,490,523,1013
15692,221574,1,1,12,13,0,1,0,5.463889122,0,0,3,393,478,871,482,520,1002
15693,216536,0,0,22,22,1,1,0,5.449999809,0,0,3,410,520,930,482,572,1054
15694,252885,0,0,20,28,1,0,0,5.480555534,0,0,3,NA,NA,NA,478,484,962
15703,130085,1,1,13,17,1,1,0,5.561110973,0,1,2,450,528,978,516,567,1083
15706,205492,1,1,16,18,1,0,1,5.483333111,0,0,2,518,626,1144,530,592,1122
15710,161183,0,0,21,21,0,1,0,5.502777576,0,0,3,421,429,850,604,612,1216
15711,161176,1,0,16,27,1,1,1,5.511111259,0,0,3,407,513,920,442,512,954
15712,161183,0,0,23,20,1,1,1,5.513888836,0,0,3,410,429,839,478,518,996
15713,161183,0,0,23,23,1,1,0,5.561110973,0,0,3,448,489,937,564,562,1126
15714,161183,1,1,14,15,1,1,1,5.563889027,0,0,3,474,536,1010,558,627,1185
15715,161183,0,0,23,20,1,1,0,5.574999809,0,0,3,470,513,983,629,578,1207
15717,161176,0,0,24,27,1,1,0,5.580555439,0,0,3,418,484,902,530,538,1068
15718,161183,0,0,23,20,0,1,0,5.480555534,0,0,3,527,506,1033,651,584,1235
15719,161176,0,0,24,26,1,1,0,5.491666794,0,0,3,416,536,952,509,584,1093
15720,162184,0,0,19,20,1,1,1,5.566666603,0,0,3,430,484,914,558,572,1130
15723,166203,0,0,21,23,0,1,1,5.530555725,0,0,4,NA,NA,NA,NA,NA,NA
15724,166203,1,1,15,13,1,0,0,5.538888931,0,0,4,434,449,883,475,497,972
15726,112038,0,0,19,28,1,0,0,5.455555439,0,0,4,402,405,807,497,474,971
15727,165199,0,0,22,22,1,1,1,5.541666508,0,0,4,400,454,854,490,520,1010
15728,166203,0,0,25,21,1,0,1,5.544444561,0,0,4,411,454,865,485,507,992
15729,259915,0,0,24,24,0,1,0,5.577777863,0,0,3,425,536,961,604,562,1166
15730,123056,1,1,17,19,1,1,0,5.502777576,0,0,3,434,484,918,505,567,1072
15731,168214,0,0,23,23,1,1,1,5.502777576,0,0,3,492,536,1028,651,557,1208
15732,208503,1,1,14,13,0,1,0,5.558333397,0,0,3,428,489,917,497,529,1026
15733,208503,0,0,23,20,0,1,0,5.558333397,0,0,3,428,489,917,524,535,1059
15736,259915,1,1,14,14,0,1,0,5.552777767,0,0,3,451,520,971,492,572,1064
15737,168214,0,0,22,23,0,1,1,5.519444466,0,0,3,434,506,940,527,572,1099
15738,259915,0,1,24,14,1,1,0,5.566666603,0,0,3,413,429,842,454,505,959
15740,168211,1,1,16,17,0,1,0,5.547222137,0,0,3,463,536,999,NA,567,NA
15744,259915,1,1,14,14,1,1,0,5.627777576,0,0,3,428,444,872,564,502,1066
15747,161183,1,1,14,14,1,1,1,5.508333206,0,0,3,478,626,1104,651,612,1263
15748,169229,0,0,25,20,0,1,0,5.508333206,0,0,2,463,506,969,558,572,1130
15750,169219,0,0,22,22,1,1,0,5.508333206,0,0,2,408,454,862,536,532,1068
15751,264945,0,0,24,27,0,1,0,5.511111259,0,0,2,467,520,987,590,562,1152
15754,169229,1,1,17,16,1,1,0,5.516666889,0,0,2,463,559,1022,564,653,1217
15755,264945,0,0,22,26,1,1,0,5.516666889,0,0,2,447,528,975,571,557,1128
15757,169219,0,0,20,22,1,1,0,5.522222042,0,0,2,455,468,923,521,542,1063
15759,221571,1,1,15,15,0,1,0,5.527777672,0,0,3,NA,NA,NA,483,484,967
15760,264945,0,0,22,26,1,1,0,5.527777672,0,0,2,442,528,970,553,549,1102
15763,201449,0,0,21,25,1,1,0,5.533333302,0,0,3,497,576,1073,604,601,1205
15764,201449,0,0,22,25,1,0,0,5.533333302,0,0,3,428,463,891,579,584,1163
15765,252885,0,0,20,27,1,1,0,5.533333302,0,0,3,NA,NA,NA,579,545,1124
15770,169229,0,0,22,20,0,1,0,5.541666508,0,0,2,485,520,1005,604,578,1182
